qid,brand,description,sitelinks,en_title,n_wikipedias,review_flag,pv_median,trends_score,news_score,wiki_mom,wiki_yoy,wiki_latest,search_mom,search_yoy,news_mom,news_yoy,elig_pv,elig_trends,elig_news,trends_ratio,news_ratio,pv_ratio,sources,attention,breadth,raw,rank,interest_index,tier
Q5349364,Eileen Fisher,Entrepreneur and fashion designer,4.0,Eileen Fisher,3,,1340.0,,,-11%,-11%,1201.0,+400%,+300%,0%,0%,True,False,False,0.0,0.0,0.11295104502679323,pv,0.11295104502679323,0.2221510841918355,0.12933105090154956,369,13.2,C
Q43080895,sacai,Japanese luxury fashion brand,5.0,Sacai,5,,1230.0,,,-3%,-16%,1093.0,-3%,-20%,0%,0%,True,False,False,0.0,0.0,0.10821573410427007,pv,0.10821573410427007,0.24837246276411157,0.1292392434032463,370,13.2,C
Q4983306,Buckle,"American clothing retailer based in Kearney, Nebraska",4.0,Buckle (clothing retailer),4,,1337.0,,,+16%,-3%,1367.0,+1%,-3%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.11282453644310461,pv,0.11282453644310461,0.2221510841918355,0.12922351860541423,371,13.2,C
Q1136537,Costume National,Italian fashion house,5.0,Costume National,5,,1221.0,,,-3%,+18%,1076.0,+50%,-30%,0%,0%,True,False,False,0.0,0.0,0.10781909599229803,pv,0.10781909599229804,0.24837246276411157,0.12890210100807006,372,13.1,C
Q1786717,Lindex,Swedish-Finnish clothing store chain,10.0,Lindex,9,,1091.0,12.09,,-20%,-28%,961.0,-10%,-2%,>5000 (breakout),>5000 (breakout),True,True,False,0.08473393151354143,0.0,0.10191784437504663,trends+pv,0.08964362090254292,0.35125170536101313,0.12888483357131347,373,13.1,C
Q4139985,Gloria Jeans,Russian clothing retail company,5.0,Gloria Jeans,4,,1205.0,,,-28%,+16%,1138.0,+60%,+10%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.10711033500880823,pv,0.10711033500880825,0.24837246276411157,0.12829965417210373,374,13.1,C
Q2422884,American Vintage,French ready-to-wear clothing brand,1.0,,1,,686.0,38.63,,+9%,-74%,526.0,-4%,-70%,0%,0%,True,True,False,0.15146300226446077,0.0,0.08081647654543958,trends+pv,0.1312782806304547,0.11107554209591775,0.12824786985027417,375,13.1,C
Q18385610,Stitch Fix,online clothing company,6.0,Stitch Fix,5,,2494.0,11.31,,+0%,-34%,2289.0,0%,-20%,0%,>5000 (breakout),True,True,False,0.08195501034546909,0.0,0.15409412417288604,trends+pv,0.10256618572473108,0.2720784010380316,0.12799301802172616,376,13.1,C
Q119149859,Kapital,Japanese denim and fashion brand,1.0,Kapital (brand),1,,1303.0,31.54,,+11%,+26%,736.0,-2%,+1%,no-data,no-data,True,True,False,0.13685953228912964,0.0,0.11138073053470597,trends+pv,0.12957987464500859,0.11107554209591775,0.12680422476264497,377,12.9,C
Q9294202,House,chain of clothing stores throughout Poland and Europe,4.0,House (brand),3,,1256.0,,,+18%,-40%,1155.0,0%,0%,no-data,no-data,True,False,False,0.0,0.0,0.10935349651215598,pv,0.10935349651215599,0.2221510841918355,0.12627313466410792,378,12.9,C
Q13657207,Padini,Malaysian business,4.0,Padini,4,,1250.0,,,-14%,-48%,884.0,+8%,-30%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.10909198917128446,pv,0.10909198917128446,0.2221510841918355,0.12605085342436712,379,12.9,C
Q5298588,Dorothy Perkins,multinational women’s fashion retailer based in the United Kingdom,5.0,Dorothy Perkins,4,,1142.0,,,-2%,-29%,1065.0,-50%,-40%,0%,0%,True,False,False,0.0,0.0,0.10427276890823994,pv,0.10427276890823994,0.24837246276411157,0.12588772298662068,380,12.8,C
Q7500007,Shoe Carnival,shoe retailer in the United States,3.0,Shoe Carnival,2,,1218.0,22.86,,+4%,-18%,1293.0,-10%,-30%,>5000 (breakout),>5000 (breakout),True,True,False,0.11651512891364958,0.0,0.10768655863919667,trends+pv,0.1139926802638059,0.19238848238838516,0.12575205058249278,381,12.8,C
Q2988422,Canada Goose,Canadian manufacturer of cold weather apparel,15.0,Canada Goose Inc.,14,,2808.0,4.66,3.94,-2%,+323%,3445.0,+180%,-60%,>5000 (breakout),>5000 (breakout),True,True,True,0.05260622829476362,0.043389865526177435,0.16350702096383307,trends+news+pv,0.07202147799800165,0.43019372470845035,0.12574731500456895,382,12.8,C
Q3012602,Damart,French clothing company,3.0,Damart,3,,1363.0,,,-7%,-28%,1025.0,-5%,-2%,0%,0%,True,False,False,0.0,0.0,0.11391627677952554,pv,0.11391627677952554,0.19238848238838516,0.12568710762085447,383,12.8,C
Q11236730,Niko and...,Japanese clothing brand,2.0,,2,,1508.0,,,-11%,-30%,1302.0,+20%,+5%,0%,0%,True,False,False,0.0,0.0,0.11982254094729337,pv,0.11982254094729337,0.15708453807999054,0.12541184051719795,384,12.8,C
Q107481263,Bode,American menswear brand,2.0,Bode (fashion brand),1,,753.0,29.65,,+8%,-7%,655.0,-20%,+2%,>5000% (breakout),>5000% (breakout),True,True,False,0.13269561018337603,0.0,0.08467112736849451,trends+pv,0.11897432937912417,0.15708453807999054,0.12469086068425411,385,12.7,C
Q108739951,Tailored Brands,American men's apparel company,2.0,Tailored Brands,2,,1971.0,20.34,,-14%,-6%,1675.0,+400%,-10%,>5000 (breakout),>5000 (breakout),True,True,False,0.10990556451100766,0.0,0.13698757141217213,trends+pv,0.11764328076848325,0.15708453807999054,0.12355946936520934,386,12.6,C
Q7366633,Roots Canada,Canadian apparel brand,6.0,Roots Canada,5,,4441.0,12.5,3.94,-4%,-24%,3259.0,+20%,-10%,>5000 (breakout),>5000 (breakout),True,True,True,0.08615871507248717,0.043389865526177435,0.20562610105156376,trends+news+pv,0.09722153740440957,0.2720784010380316,0.12345006694945287,387,12.6,C
Q7994858,White House Black Market,American women's clothing retailer,3.0,White House Black Market,2,,1272.0,,,-18%,-27%,1121.0,-6%,-20%,0%,0%,True,False,False,0.0,0.0,0.11004781140182371,pv,0.11004781140182371,0.19238848238838516,0.12239891204980792,388,12.5,C
Q4728473,AllSaints,"British fashion retailer headquartered in London, UK",5.0,AllSaints,4,,5463.0,11.38,3.94,+12%,-27%,4896.0,+20%,+80%,>5000 (breakout),>5000 (breakout),True,True,True,0.0822082376416769,0.043389865526177435,0.2280622761609858,trends+news+pv,0.09973353371088883,0.24837246276411157,0.12202937306887224,389,12.4,C
Q6187356,Jessica McClintock,American fashion designer (1930–2021),2.0,Jessica McClintock,2,,1399.0,,,+11%,+64%,1269.0,,,0%,0%,True,False,False,0.0,0.0,0.11541086908878331,pv,0.11541086908878333,0.15708453807999054,0.1216619194374644,390,12.4,C
Q6414100,Kinney Shoes,shoe retailer,3.0,Kinney Shoes,2,,1246.0,,,+8%,-1%,1373.0,,,no-data,0%,True,False,False,0.0,0.0,0.10891730212699602,pv,0.10891730212699603,0.19238848238838516,0.1214379791662044,391,12.4,C
Q1524904,Gina Tricot,Clothing retail chain,7.0,,6,,657.0,21.26,8.15,+58%,+13%,734.0,+160%,-10%,>5000 (breakout),>5000 (breakout),True,True,True,0.11236364968417412,0.06240494397389145,0.07908981123045067,trends+news+pv,0.09072127028034463,0.2938782611274845,0.1211948189074156,392,12.4,C
Q6908680,Moosejaw,an online and brick and mortar retailer specializing in outdoor recreation apparel and gear,2.0,Moosejaw,2,,1383.0,,,+12%,-39%,996.0,+160%,-60%,0%,0%,True,False,False,0.0,0.0,0.11474900918496435,pv,0.11474900918496435,0.15708453807999054,0.12109933851921828,393,12.4,C
Q25351738,Joules,British fashion company,3.0,Joules (clothing),2,,1225.0,,,+20%,+4%,1268.0,-2%,-1%,0%,0%,True,False,False,0.0,0.0,0.1079955594426025,pv,0.1079955594426025,0.19238848238838516,0.1206544978844699,394,12.3,C
Q2956351,Chantelle,lingerie brand,7.0,Chantelle (lingerie),7,,942.0,12.8,,-12%,-3%,789.0,+50%,+20%,0%,0%,True,True,False,0.08718648956881242,0.0,0.09470290597218009,trends+pv,0.08933403711263177,0.2938782611274845,0.12001567071485969,395,12.2,C
Q6766373,Mark's,Canadian clothing and footwear retailer,2.0,Mark's,1,,2172.0,32.69,5.26,+1%,+57%,2215.0,+3%,-6%,>5000 (breakout),>5000 (breakout),True,True,True,0.139332255430069,0.050134081803941015,0.143802939842347,trends+news+pv,0.1134669402246862,0.15708453807999054,0.12000957990298186,396,12.2,C
Q11297188,Kapital,Japanese fashion brand,2.0,,2,,303.0,31.54,,+74%,+5%,321.0,-2%,+1%,no-data,no-data,True,True,False,0.13685953228912964,0.0,0.053710496677713465,trends+pv,0.11310266497158218,0.15708453807999054,0.11969994593784344,397,12.2,C
Q5142575,Coldwater Creek,clothing retailer,2.0,Coldwater Creek (clothing retailer),2,,1343.0,,,+15%,-37%,1172.0,+10%,-20%,0%,no-data,True,False,False,0.0,0.0,0.11307741207548,pv,0.11307741207548,0.15708453807999054,0.11967848097615658,398,12.2,C
Q6166759,Jay Jays,Australian apparel chain store,1.0,Jay Jays,1,,1525.0,,,-21%,+130%,1063.0,-10%,-70%,0%,0%,True,False,False,0.0,0.0,0.120496040447992,pv,0.120496040447992,0.11107554209591775,0.11908296569518086,399,12.1,C
Q7156755,Payless ShoeSource,American shoe distribution company,5.0,Payless (footwear retailer),4,,4978.0,10.54,3.94,+6%,-11%,5110.0,+9%,+6%,>5000 (breakout),>5000 (breakout),True,True,True,0.07911603472783957,0.043389865526177435,0.21770344442017184,trends+news+pv,0.09611566590580739,0.24837246276411157,0.11895418543455302,400,12.1,C
Q7937938,Vivobarefoot,British minimalist shoe company,3.0,Vivobarefoot,2,,2184.0,13.49,,-16%,-2%,2259.0,-10%,-30%,-30%,>5000 (breakout),True,True,False,0.08950559456386532,0.0,0.14419963836110897,trends+pv,0.10513246422022064,0.19238848238838516,0.11822086694544531,401,12.1,C
Q1719431,Schmid,Fashion stores,2.0,,1,,372.0,29.1,,-3%,+6%,442.0,,,no-data,no-data,True,True,False,0.13145911416820455,0.0,0.05951265480014363,trends+pv,0.11090298292018716,0.15708453807999054,0.11783021619415768,402,12.0,C
Q3146711,IKKS,French clothing-retail company,2.0,,1,,1291.0,,,-29%,-14%,822.0,-50%,+500%,0%,0%,True,False,False,0.0,0.0,0.11086666288056048,pv,0.11086666288056048,0.15708453807999054,0.117799344160475,403,12.0,C
Q881017,Bogner,German clothing company,4.0,,3,,2051.0,11.66,,+16%,+8%,1503.0,+2%,+2600%,0%,0%,True,True,False,0.08321344120902778,0.0,0.1397399824527369,trends+pv,0.09936388156437324,0.2221510841918355,0.11778196195849258,404,12.0,C
Q945463,Bonia,High-end fashion retailer,4.0,Bonia (fashion),4,,1036.0,,,-22%,-51%,633.0,+20%,-50%,0%,0%,True,False,False,0.0,0.0,0.09931565974002754,pv,0.09931565974002754,0.2221510841918355,0.11774097340779874,405,12.0,C
Q4876226,Beams,Japanese clothing brand,6.0,Beams (brand),5,,4870.0,7.98,3.94,+17%,-22%,5386.0,-60%,-30%,0%,0%,True,True,True,0.06884075942630348,0.043389865526177435,0.21532890643582997,trends+news+pv,0.09050312065817097,0.2720784010380316,0.11773941271515007,406,12.0,C
Q18636419,The Elder Statesman,"clothing, fashion and lifestyle brand based in Los Angeles",1.0,The Elder Statesman (brand),1,,1482.0,,,+2%,-3%,1530.0,+500%,+100%,0%,0%,True,False,False,0.0,0.0,0.11878509682345578,pv,0.11878509682345578,0.11107554209591775,0.11762866361432507,407,12.0,C
Q115517249,Tu,clothing brand,2.0,Tu (clothing),1,,1269.0,,,+12%,-1%,1422.0,+80%,-20%,no-data,no-data,True,False,False,0.0,0.0,0.10991796143164285,pv,0.10991796143164285,0.15708453807999054,0.116992947928895,408,11.9,C
Q7932495,Vineyard Vines,American clothing and accessory retailer,2.0,Vineyard Vines,2,,3990.0,9.69,,+6%,-22%,4415.0,+30%,+250%,>5000 (breakout),>5000 (breakout),True,True,False,0.07585882220689075,0.0,0.19490559311497882,trends+pv,0.10987218532348735,0.15708453807999054,0.11695403823696282,409,11.9,C
Q7740985,The Hundreds,American streetwear brand,3.0,The Hundreds,3,,856.0,19.77,,+32%,-28%,828.0,-30%,-20%,>5000% (breakout),>5000% (breakout),True,True,False,0.10835464700575194,0.0,0.09027650484485354,trends+pv,0.10318946353120956,0.19238848238838516,0.1165693163597859,410,11.9,C
Q7111938,Outdoor Research,"a Seattle-based manufacturer of technical apparel and gear for outdoor sports, including alpinism, rock and ice climbing, backpacking, paddling, and backcountry skiing and snowboarding.",1.0,Outdoor Research,1,,797.0,28.0,,-5%,-21%,693.0,-10%,-20%,0%,no-data,True,True,False,0.12895055707436917,0.0,0.08710979965434003,trends+pv,0.11699605495436086,0.11107554209591775,0.11610797802559439,411,11.8,C
Q55097814,Viyella,brand name for a wool-cotton blend fabric formerly produced in the United Kingdom,5.0,Viyella,4,,903.0,,,+17%,+2%,869.0,,,no-data,no-data,True,False,False,0.0,0.0,0.0927217733976952,pv,0.0927217733976952,0.24837246276411157,0.11606937680265766,412,11.8,C
Q116783961,Palm Angels,Italian luxury fashion label,3.0,Palm Angels,2,,2242.0,11.95,,+0%,-20%,2082.0,-4%,-20%,0%,0%,True,True,False,0.08424190120654079,0.0,0.14610183087482898,trends+pv,0.1019161668260517,0.19238848238838516,0.11548701416040172,413,11.8,C
Q136502973,Volt,,1.0,,1,,,37.03,8.15,,,,+250%,>5000 (breakout),>5000% (breakout),>5000% (breakout),False,True,True,0.14829314063552457,0.06240494397389145,0.0,trends+news,0.11608506688741214,0.11107554209591775,0.11533363816868798,414,11.8,C
Q6172434,Jeanswest,"former Australian clothing retailer, with some remaining stores operating in New Zealand",3.0,Jeanswest,3,,1079.0,,,+1%,-21%,974.0,+10%,+180%,0%,0%,True,False,False,0.0,0.0,0.10135579315403381,pv,0.10135579315403383,0.19238848238838516,0.11501069653918652,415,11.7,C
Q6192383,Jigsaw,clothing retailer,3.0,Jigsaw (clothing retailer),2,,1192.0,30.17,3.94,-21%,-11%,1058.0,-20%,-7%,0%,0%,True,True,True,0.1338541566330642,0.043389865526177435,0.1065309946440242,trends+news+pv,0.10125023690319016,0.19238848238838516,0.1149209737259694,416,11.7,C
Q6209926,Joe Fresh,fashion brand and retail chain created by designer Joe Mimran,2.0,Joe Fresh,1,,1205.0,,,-12%,-19%,1094.0,+40%,+40%,0%,0%,True,False,False,0.0,0.0,0.10711033500880823,pv,0.10711033500880825,0.15708453807999054,0.11460646546948558,417,11.7,C
Q5618229,Gump's,luxury American home furnishings and décor retailer founded in 1861,2.0,Gump's,1,,1200.0,,,+11%,-13%,1244.0,>5000 (breakout),-30%,0%,0%,True,False,False,0.0,0.0,0.10688788339794993,pv,0.10688788339794993,0.15708453807999054,0.11441738160025602,418,11.7,C
Q21410966,Everlane,United States clothing retailer,1.0,Everlane,1,,2141.0,16.69,,-43%,-3%,2042.0,-4%,-100%,>5000 (breakout),>5000 (breakout),True,True,False,0.09955713158314776,0.0,0.1427730337535357,trends+pv,0.1119045322032586,0.11107554209591775,0.11178018368715747,419,11.4,C
Q10553200,Lager 157,Swedish clothing-retail company,3.0,,3,,,28.34,3.94,,,,+30%,+6%,>5000 (breakout),>5000 (breakout),False,True,True,0.1297311087887796,0.043389865526177435,0.0,trends+news,0.09735314256530378,0.19238848238838516,0.11160844353876599,420,11.4,C
Q2903774,Gottex,Store of swimsuits,10.0,Gottex,8,,503.0,,,-1%,-29%,523.0,>5000 (breakout),>5000 (breakout),no-data,0%,True,False,False,0.0,0.0,0.06920250999481371,pv,0.06920250999481371,0.35125170536101313,0.11150988929974362,421,11.4,C
Q104890420,Just Over the Top,French down jacket brand and chain of clothing stores,1.0,,1,,1302.0,,,+13%,-32%,537.0,-70%,>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.11133798221974255,pv,0.11133798221974255,0.11107554209591775,0.11129861620116882,422,11.4,C
Q85761879,Frame,American fashion-retail company,1.0,Frame (fashion brand),1,,1271.0,,,,,1442.0,+250%,+300%,>5000% (breakout),>5000% (breakout),True,False,False,0.0,0.0,0.11000454510905576,pv,0.11000454510905576,0.11107554209591775,0.11016519465708505,423,11.2,C
Q125230974,James Perse,fashion label,1.0,James Perse,1,,487.0,26.74,,,,530.0,-20%,-20%,>5000% (breakout),>5000% (breakout),True,True,False,0.12601577318792115,0.0,0.06809297904105123,trends+pv,0.1094664034316726,0.11107554209591775,0.10970777423130937,424,11.2,C
Q3473599,Sarenza,French retail shoes and accessories company,9.0,Sarenza,9,,1245.0,8.34,3.94,-26%,-24%,845.0,-30%,-30%,>5000 (breakout),>5000 (breakout),True,True,True,0.07037642996670775,0.043389865526177435,0.1088735865715016,trends+news+pv,0.06997989195550743,0.33322662628775324,0.1094669021053443,425,11.2,C
Q3305660,Tailored Brands,US-based men's apparel company,5.0,,5,,47.0,20.34,,+15%,-22%,46.0,+400%,-10%,>5000% (breakout),>5000% (breakout),True,True,False,0.10990556451100766,0.0,0.021153721540444637,trends+pv,0.0845478950908468,0.24837246276411157,0.10912158024183652,426,11.1,C
Q3357081,Dressmann,Trade chain for men's fashion,8.0,Dressmann,7,,540.0,,,-4%,-21%,617.0,-5%,+60%,0%,0%,True,False,False,0.0,0.0,0.07170257197466616,pv,0.07170257197466616,0.3141690761599811,0.1080725476024634,427,11.0,C
Q7654224,Sweaty Betty,British retailer specialising in women's activewear,1.0,Sweaty Betty,1,,1186.0,,,+3%,-33%,951.0,,,0%,0%,True,False,False,0.0,0.0,0.10626254147985847,pv,0.10626254147985847,0.11107554209591775,0.10698449157226736,428,10.9,C
Q16850757,J Brand,American denim clothing company,1.0,J Brand,1,,1177.0,,,-29%,-40%,898.0,,,0%,0%,True,False,False,0.0,0.0,0.10585858526651933,pv,0.10585858526651934,0.11107554209591775,0.10664112879092909,429,10.9,C
Q5000795,Burton,British clothing retailer,4.0,Burton (retailer),3,,2433.0,12.23,3.94,-17%,-11%,1869.0,0%,+300%,0%,0%,True,True,True,0.08522312116198562,0.043389865526177435,0.15219798708939306,trends+news+pv,0.08606811765672465,0.2221510841918355,0.10648056263699127,430,10.9,C
Q3905226,PINKO,Italian women's fashion brand,6.0,Pinko (fashion),5,,1317.0,6.72,,-12%,-29%,983.0,-7%,+50%,>5000 (breakout),>5000 (breakout),True,True,False,0.06317261337596881,0.0,0.11197749340818393,trends+pv,0.07711686481374457,0.2720784010380316,0.10636109524738763,431,10.8,C
Q48814393,SSENSE,"international fashion platform that sells products from a selection of independent, luxury and streetwear designers",1.0,SSENSE,1,,2195.0,26.74,3.94,+15%,-56%,1780.0,-10%,-50%,>5000 (breakout),>5000 (breakout),True,True,True,0.12601577318792115,0.043389865526177435,0.14456232237331573,trends+news+pv,0.10493731072647694,0.11107554209591775,0.10585804543189305,432,10.8,C
Q22032349,Wood Wood,fashion and lifestyle brand,2.0,Wood Wood,2,,930.0,,,-16%,-56%,304.0,0%,0%,0%,0%,True,False,False,0.0,0.0,0.09409776938590333,pv,0.09409776938590333,0.15708453807999054,0.10354578469001641,433,10.6,C
Q11293025,OWNDAYS,Japanese optician and eyewear retail chain,1.0,,1,,2452.0,10.74,,+5%,+18%,2330.0,-7%,-20%,>5000 (breakout),>5000 (breakout),True,True,False,0.07986313378514388,0.0,0.15279111040241686,trends+pv,0.10069969853293617,0.11107554209591775,0.1022560750673834,434,10.4,C
Q2860764,Ardène,family-owned Canadian value fashion retailer,4.0,Ardene,3,,1001.0,9.26,,+11%,-20%,1073.0,-10%,-5%,>5000 (breakout),>5000 (breakout),True,True,False,0.07415658133114993,0.0,0.09762361666502217,trends+pv,0.08086144856939916,0.2221510841918355,0.1020548939127646,435,10.4,C
Q20714032,Seraphine,British maternity fashion label and store,3.0,Seraphine (company),3,,770.0,,,-13%,-71%,479.0,+60%,-20%,0%,0%,True,False,False,0.0,0.0,0.08562157586981303,pv,0.08562157586981302,0.19238848238838516,0.10163661184759884,436,10.4,C
Q4941440,Bonds,Australian clothing company,2.0,Bonds (clothing),2,,1246.0,12.02,,+7%,-19%,1300.0,-20%,-50%,>5000% (breakout),>5000% (breakout),True,True,False,0.08448827453745907,0.0,0.10891730212699602,trends+pv,0.09146799670589821,0.15708453807999054,0.10131047791201206,437,10.3,C
Q22031750,Khaadi,Pakistani fashion and lifestyle brand,3.0,Khaadi,2,,1761.0,12.8,3.94,+3%,-39%,1172.0,-70%,-100%,0%,0%,True,True,True,0.08718648956881242,0.043389865526177435,0.12948442488723716,trends+news+pv,0.08250708941970687,0.19238848238838516,0.09898929836500861,438,10.1,C
Q115799492,Falguni Shane Peacock,Indian luxury clothing label,3.0,Falguni Shane Peacock,2,,702.0,,,+8%,-51%,475.0,,,0%,0%,True,False,False,0.0,0.0,0.08175351048191654,pv,0.08175351048191654,0.19238848238838516,0.09834875626788683,439,10.0,C
Q16648226,Women'secret,Spanish lingerie retailer,3.0,,2,,698.0,11.18,,-1%,-15%,739.0,-30%,-8%,>5000% (breakout),>5000% (breakout),True,True,False,0.08148264323905643,0.0,0.08152026175983812,trends+pv,0.08149339138785121,0.19238848238838516,0.0981276550379313,440,10.0,C
Q28042940,Orchestra,French business specializing in infant's clothing,1.0,,1,,544.0,28.34,3.94,+18%,-20%,423.0,+30%,-10%,>5000% (breakout),>5000% (breakout),True,True,True,0.1297311087887796,0.043389865526177435,0.07196764708191102,trends+news+pv,0.09227604346862524,0.11107554209591775,0.09509596826271911,441,9.7,C
Q17109937,Rack Room Shoes,American footwear retailer,2.0,Rack Room Shoes,1,,916.0,10.88,,+0%,-17%,1072.0,,,-30%,>5000 (breakout),True,True,False,0.08038197166549686,0.0,0.0933868208467745,trends+pv,0.08409764286014762,0.15708453807999054,0.09504567714312406,442,9.7,C
Q4950452,Boutique La Vie en rose,chain of lingerie stores,2.0,Boutique La Vie en Rose,2,,1008.0,10.17,,-1%,-14%,974.0,,,>5000 (breakout),no-data,True,True,False,0.07771496995586909,0.0,0.09796436330894383,trends+pv,0.08350051091389045,0.15708453807999054,0.09453811498880546,443,9.6,C
Q115310947,Terminal X,Online Fashion and Lifestyle Retailer Offering Leading brands with Fast Delivery,1.0,,1,,,13.71,,,,,+10%,-5%,>5000% (breakout),>5000% (breakout),False,True,False,0.09023248840551178,0.0,0.0,trends,0.09023248840551178,0.11107554209591775,0.09335894645907267,444,9.5,C
Q1072452,Chiemsee,German business,1.0,,1,,803.0,10.67,24.44,+8%,-11%,1103.0,-20%,-30%,no-data,0%,True,True,True,0.07960244671214142,0.10806642735108225,0.0874370761971472,trends+news+pv,0.08970856680082483,0.11107554209591775,0.09291361309508876,445,9.5,C
Q8041451,X-Large,American clothing brand,5.0,X-Large (clothing brand),5,,1030.0,4.53,,-14%,-31%,804.0,-7%,-20%,0%,0%,True,True,False,0.05186726023126912,0.0,0.0990276485205544,trends+pv,0.06534165688535064,0.24837246276411157,0.09279627776716477,446,9.5,C
Q107394070,Number (N)ine,Japanese fashion brand,2.0,,2,,670.0,,,+3%,-63%,483.0,0%,0%,0%,0%,True,False,False,0.0,0.0,0.07986844988055257,pv,0.07986844988055257,0.15708453807999054,0.09145086311046827,447,9.3,C
Q28401216,Sunski,,1.0,Sunski,1,,149.0,24.91,8.15,+37%,-17%,157.0,-10%,,0%,0%,True,True,True,0.12162730134212003,0.06240494397389145,0.03766439435966864,trends+news+pv,0.08706801273516118,0.11107554209591775,0.09066914213927466,448,9.2,C
Q4349016,KappAhl,Swedish clothing company,7.0,,6,,141.0,6.42,,+21%,-6%,166.0,-10%,+120%,>5000 (breakout),>5000 (breakout),True,True,False,0.061746411234654165,0.0,0.036639320477214285,trends+pv,0.05457295673252849,0.2938782611274845,0.09046875239177189,449,9.2,C
Q7282768,Rag & Bone,American fashion label,1.0,Rag & Bone,1,,2564.0,5.65,,-15%,-10%,2539.0,+4%,-4%,>5000 (breakout),>5000 (breakout),True,True,False,0.057925318563559036,0.0,0.15624166724111815,trends+pv,0.0860157039000045,0.11107554209591775,0.08977467962939148,450,9.2,C
Q119056161,F. Engel,,1.0,,1,,,12.23,,,,,,,no-data,no-data,False,True,False,0.08522312116198562,0.0,0.0,trends,0.08522312116198562,0.11107554209591775,0.08910098430207543,451,9.1,C
Q3157513,Jacob,Canadian clothing store chain,3.0,Jacob (clothing retailer),2,,501.0,,,-20%,-43%,427.0,,,no-data,no-data,True,False,False,0.0,0.0,0.06906479342052747,pv,0.06906479342052747,0.19238848238838516,0.08756334676570612,452,8.9,C
Q72982331,Francesca's,American luxury boutique chain,2.0,Francesca's,1,,1247.0,6.35,,-10%,+44%,1085.0,-20%,-70%,0%,0%,True,True,False,0.061408864872545474,0.0,0.10896100014364961,trends+pv,0.07499518923571809,0.15708453807999054,0.08730859156235896,453,8.9,C
Q15263093,IRFE,French fashion house from the beginning of the 20th century,3.0,IRFĒ,3,,493.0,,,+3%,+4%,513.0,>5000 (breakout),>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.06851115889234038,pv,0.06851115889234038,0.19238848238838516,0.0870927574167471,454,8.9,C
Q28857986,Lorna Jane,manufacturer and retailer of women's activewear,2.0,Lorna Jane,1,,873.0,7.57,,+10%,-5%,689.0,+40%,+1300%,no-data,no-data,True,True,False,0.06704897557151558,0.0,0.09116853498648092,trends+pv,0.07394027826150569,0.15708453807999054,0.08641191723427841,455,8.8,C
Q7866331,USC,clothing retailer that sells branded clothing across the United Kingdom,2.0,USC (clothing retailer),1,,570.0,,,+44%,+16%,716.0,+20%,+4%,0%,0%,True,False,False,0.0,0.0,0.07366738978825384,pv,0.07366738978825384,0.15708453807999054,0.08617996203201433,456,8.8,C
Q4781133,Apple Bottoms,fashion brand for women,1.0,Apple Bottoms,1,,2849.0,3.82,,-4%,-60%,2291.0,+10%,-50%,0%,0%,True,True,False,0.047629485303822924,0.0,0.16469638958213853,trends+pv,0.08107717224048454,0.11107554209591775,0.08557692771879952,457,8.7,C
Q18636520,Dolls Kill,American online retailer,1.0,Dolls Kill,1,,1489.0,6.65,,+17%,-56%,1272.0,+30%,+4%,0%,0%,True,True,False,0.06284272802262135,0.0,0.11906529794665327,trends+pv,0.07890631942948763,0.11107554209591775,0.08373170282945214,458,8.5,C
Q19903688,Target Optical,eyewear retailer in the United States,1.0,Target Optical,1,,467.0,11.79,,+3%,-10%,462.0,-4%,+1800%,>5000 (breakout),>5000 (breakout),True,True,False,0.083676038203006,0.0,0.06668010798629138,trends+pv,0.07882005814108754,0.11107554209591775,0.08365838073431206,459,8.5,C
Q6316068,Just Jeans,Australian clothing retail brand,1.0,,0,,,9.53,,,,,-10%,-80%,0%,0%,False,True,False,0.07522992992868598,0.0,0.0,trends,0.07522992992868598,0.11107554209591775,0.08060677175377073,460,8.2,C
Q55205917,Best Company,Italian fashion firm,2.0,,2,,465.0,,,+36%,-15%,467.0,>5000 (breakout),>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.06653717082730015,pv,0.06653717082730015,0.15708453807999054,0.08011927591520371,461,8.2,C
Q5392021,IC Group,Danish clothing company,3.0,IC Group,3,,381.0,,,+11%,-32%,277.0,>5000 (breakout),>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.06022826353540971,pv,0.06022826353540971,0.19238848238838516,0.08005229636335602,462,8.2,C
Q110225120,Max Mara,Italian fashion company,1.0,,1,,875.0,11.52,3.94,-5%,-17%,729.0,+20%,+20%,>5000 (breakout),no-data,True,True,True,0.08271236646958768,0.043389865526177435,0.09127290655470192,trends+news+pv,0.07262772420358746,0.11107554209591775,0.07839489688743699,463,8.0,C
Q109906064,Sleeper,Ukrainian fashion brand,2.0,Sleeper (brand),2,,386.0,,,-39%,-57%,146.0,+300%,-10%,no-data,no-data,True,False,False,0.0,0.0,0.06062217397038935,pv,0.06062217397038935,0.15708453807999054,0.07509152858682952,464,7.7,C
